HIT_info	AID	StartTime_str	EndTime_str	StartTime	EndTime	WorkTime	WorkerCity	WorkerCountry	WorkerIP	native	yearsSpoken	ctrlPosition	pos_ctrlSubPosition	ctrlIndex	RANK1_01	RANK1_02	RANK1_03	RANK1_04	RANK2_01	RANK2_02	RANK2_03	RANK2_04	RANK3_01	RANK3_02	RANK3_03	RANK3_04	RANK4_01	RANK4_02	RANK4_03	RANK4_04	RANK5_01	RANK5_02	RANK5_03	RANK5_04	SrcIndex1	SrcIndex2	SrcIndex3	SrcIndex4	SrcIndex5	trAID1_1	trAID1_2	trAID1_3	trAID1_4	trAID2_1	trAID2_2	trAID2_3	trAID2_4	trAID3_1	trAID3_2	trAID3_3	trAID3_4	trAID4_1	trAID4_2	trAID4_3	trAID4_4	trAID5_1	trAID5_2	trAID5_3	trAID5_4
133	A1KEURR4Z7DXX	Mon Nov 15 10:18:43 EST 2010	Mon Nov 15 10:23:19 EST 2010	1289834323000	1289834599000	276	Milwaukee	United States	75.44.39.14	N/A		2	3	133	2	1	4	2	4	4	1	4	1	4	2	3	2	4	1	1	4	3	1	4	529	ctrl	530	531	532	A8V7WA74IOHZ9	A2LLFCD7DI80K3	ALZGU09BJZSIW	A3DD3ACPMVDVCA	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	ALZGU09BJZSIW	A2LLFCD7DI80K3	A8V7WA74IOHZ9	A2YC779TWNPOHQ	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	A353OCL6LM6M4O
133	A3MJTB2ZJKYA9C	Tue Nov 09 14:21:51 EST 2010	Tue Nov 09 14:28:03 EST 2010	1289330511000	1289330883000	372	Fort Collins	United States	72.19.136.206	N/A		2	3	133	2	4	3	1	2	4	1	4	1	3	4	2	3	3	1	2	3	2	1	4	529	ctrl	530	531	532	A8V7WA74IOHZ9	A2LLFCD7DI80K3	ALZGU09BJZSIW	A3DD3ACPMVDVCA	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	ALZGU09BJZSIW	A2LLFCD7DI80K3	A8V7WA74IOHZ9	A2YC779TWNPOHQ	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	A353OCL6LM6M4O
133	A3MOLID4MAQMBX	Wed Nov 17 21:56:36 EST 2010	Wed Nov 17 21:59:43 EST 2010	1290048996000	1290049183000	187	Houston	United States	98.197.69.40	N/A		2	3	133	3	3	4	2	4	3	1	3	1	3	3	4	3	4	1	1	3	2	2	4	529	ctrl	530	531	532	A8V7WA74IOHZ9	A2LLFCD7DI80K3	ALZGU09BJZSIW	A3DD3ACPMVDVCA	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	ALZGU09BJZSIW	A2LLFCD7DI80K3	A8V7WA74IOHZ9	A2YC779TWNPOHQ	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	A353OCL6LM6M4O
133	ARR2L5QALODMV	Mon Nov 15 07:47:16 EST 2010	Mon Nov 15 07:52:11 EST 2010	1289825236000	1289825531000	295	San Jose	United States	71.202.135.67	N/A		2	3	133	3	4	2	1	4	3	1	3	1	3	2	4	3	4	1	2	2	1	3	4	529	ctrl	530	531	532	A8V7WA74IOHZ9	A2LLFCD7DI80K3	ALZGU09BJZSIW	A3DD3ACPMVDVCA	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	ALZGU09BJZSIW	A2LLFCD7DI80K3	A8V7WA74IOHZ9	A2YC779TWNPOHQ	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	A353OCL6LM6M4O
133	AW468BGG4HUVN	Sun Nov 14 20:40:44 EST 2010	Sun Nov 14 20:43:01 EST 2010	1289785244000	1289785381000	137	Arlington	United States	96.255.14.183	N/A		2	3	133	2	3	4	1	2	4	1	3	1	4	2	3	3	4	1	2	2	3	1	4	529	ctrl	530	531	532	A8V7WA74IOHZ9	A2LLFCD7DI80K3	ALZGU09BJZSIW	A3DD3ACPMVDVCA	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	ALZGU09BJZSIW	A2LLFCD7DI80K3	A8V7WA74IOHZ9	A2YC779TWNPOHQ	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	A353OCL6LM6M4O
134	A2LV5QYHH24OMY	Thu Nov 18 10:09:26 EST 2010	Thu Nov 18 10:17:48 EST 2010	1290092966000	1290093468000	502	Myrtle Beach	United States	64.138.207.73	N/A		4	4	134	3	1	2	4	2	3	1	4	3	1	4	2	2	3	4	1	2	1	3	4	533	534	535	ctrl	536	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A8V7WA74IOHZ9	neg1	neg2	neg3	pos1	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O
134	A2Z4V3OEGVKX6I	Fri Nov 12 16:47:57 EST 2010	Fri Nov 12 16:51:34 EST 2010	1289598477000	1289598694000	217	Warwick	United States	68.197.60.110	N/A		4	4	134	3	1	2	4	2	3	1	4	2	1	4	3	4	3	4	1	2	1	3	4	533	534	535	ctrl	536	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A8V7WA74IOHZ9	neg1	neg2	neg3	pos1	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O
134	A301JS9I6MSBN1	Tue Nov 09 01:44:43 EST 2010	Tue Nov 09 01:48:25 EST 2010	1289285083000	1289285305000	222	Iron Mountain	United States	24.231.136.158	N/A		4	4	134	2	1	3	2	2	3	1	2	1	2	3	3	2	3	4	1	1	2	3	3	533	534	535	ctrl	536	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A8V7WA74IOHZ9	neg1	neg2	neg3	pos1	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O
134	A3ISZ2NQLFIL8H	Tue Nov 09 17:13:38 EST 2010	Tue Nov 09 17:18:14 EST 2010	1289340818000	1289341094000	276	Denver	United States	98.245.212.222	N/A		4	4	134	2	1	2	3	3	2	1	4	3	1	3	2	2	2	2	1	3	1	2	4	533	534	535	ctrl	536	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A8V7WA74IOHZ9	neg1	neg2	neg3	pos1	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O
134	A3QPOJPYI2BBT5	Wed Nov 10 23:07:09 EST 2010	Wed Nov 10 23:13:42 EST 2010	1289448429000	1289448822000	393	Gaylord	United States	66.227.188.2	N/A		4	4	134	3	1	2	3	1	2	2	4	1	2	4	3	3	3	4	1	2	1	4	3	533	534	535	ctrl	536	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A8V7WA74IOHZ9	neg1	neg2	neg3	pos1	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A353OCL6LM6M4O
135	A13ZLTV0I0UG4D	Wed Nov 10 06:13:06 EST 2010	Wed Nov 10 06:17:25 EST 2010	1289387586000	1289387845000	259	Denpasar	Indonesia	110.136.209.203	N/A		3	2	135	2	1	4	3	4	3	1	2	4	1	2	2	2	1	3	4	2	3	4	1	537	538	ctrl	539	540	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A353OCL6LM6M4O	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	neg1	pos1	neg2	neg3	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A2U20XXN0OB88E	A353OCL6LM6M4O	A2YC779TWNPOHQ	A2U20XXN0OB88E	A353OCL6LM6M4O	A3DD3ACPMVDVCA
135	A2PRF5G21RC5G3	Mon Nov 08 16:20:32 EST 2010	Mon Nov 08 16:23:32 EST 2010	1289251232000	1289251412000	180	Evansville	United States	74.133.113.57	yes	60	3	2	135	3	1	2	4	3	3	1	2	2	1	3	4	3	1	2	4	2	3	4	1	537	538	ctrl	539	540	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A353OCL6LM6M4O	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	neg1	pos1	neg2	neg3	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A2U20XXN0OB88E	A353OCL6LM6M4O	A2YC779TWNPOHQ	A2U20XXN0OB88E	A353OCL6LM6M4O	A3DD3ACPMVDVCA
135	A2VJW01QCJR3PQ	Tue Nov 09 19:23:34 EST 2010	Tue Nov 09 19:24:56 EST 2010	1289348614000	1289348696000	82	Boston	United States	134.140.187.58	yes	25	3	2	135	2	1	3	4	4	2	1	3	3	1	4	4	3	1	4	4	4	3	4	1	537	538	ctrl	539	540	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A353OCL6LM6M4O	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	neg1	pos1	neg2	neg3	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A2U20XXN0OB88E	A353OCL6LM6M4O	A2YC779TWNPOHQ	A2U20XXN0OB88E	A353OCL6LM6M4O	A3DD3ACPMVDVCA
135	A7PBBOYZZ3MCG	Fri Nov 12 10:53:30 EST 2010	Fri Nov 12 10:57:49 EST 2010	1289577210000	1289577469000	259	Washington	United States	208.58.5.228	N/A		3	2	135	4	1	2	3	4	3	1	2	2	1	3	4	2	1	3	4	4	2	2	1	537	538	ctrl	539	540	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A353OCL6LM6M4O	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	neg1	pos1	neg2	neg3	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A2U20XXN0OB88E	A353OCL6LM6M4O	A2YC779TWNPOHQ	A2U20XXN0OB88E	A353OCL6LM6M4O	A3DD3ACPMVDVCA
135	AW468BGG4HUVN	Mon Nov 08 20:24:14 EST 2010	Mon Nov 08 20:27:02 EST 2010	1289265854000	1289266022000	168	Arlington	United States	96.255.14.183	N/A		3	2	135	2	1	2	4	3	2	1	3	3	1	4	3	1	2	3	4	1	3	4	2	537	538	ctrl	539	540	A2YC779TWNPOHQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A353OCL6LM6M4O	A353OCL6LM6M4O	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YC779TWNPOHQ	neg1	pos1	neg2	neg3	A2YC779TWNPOHQ	A3DD3ACPMVDVCA	A2U20XXN0OB88E	A353OCL6LM6M4O	A2YC779TWNPOHQ	A2U20XXN0OB88E	A353OCL6LM6M4O	A3DD3ACPMVDVCA
136	A1SU7I1HF5DV2T	Sun Nov 14 16:08:17 EST 2010	Sun Nov 14 16:14:59 EST 2010	1289768897000	1289769299000	402	Minneapolis	United States	75.168.205.67	yes	37	4	2	136	3	1	2	4	4	1	2	3	2	4	1	3	2	1	4	3	3	1	2	4	541	542	543	ctrl	544	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	A2U20XXN0OB88E	A2U20XXN0OB88E	A172X4W90UOST1	A3DD3ACPMVDVCA	A3FQ8I38XT2B4Z	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	A2U20XXN0OB88E	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7
136	A3MJTB2ZJKYA9C	Tue Nov 09 14:56:02 EST 2010	Tue Nov 09 15:01:54 EST 2010	1289332562000	1289332914000	352	Fort Collins	United States	72.19.136.206	N/A		4	2	136	1	4	2	3	3	4	1	2	2	4	1	3	2	1	2	4	1	4	3	2	541	542	543	ctrl	544	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	A2U20XXN0OB88E	A2U20XXN0OB88E	A172X4W90UOST1	A3DD3ACPMVDVCA	A3FQ8I38XT2B4Z	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	A2U20XXN0OB88E	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7
136	AFKRZ5SAR3KEP	Thu Nov 11 18:20:30 EST 2010	Thu Nov 11 18:25:53 EST 2010	1289517630000	1289517953000	323	Terrebonne	United States	69.88.245.2	N/A		4	2	136	2	3	2	4	4	3	3	3	3	3	2	4	4	3	4	4	1	2	3	4	541	542	543	ctrl	544	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	A2U20XXN0OB88E	A2U20XXN0OB88E	A172X4W90UOST1	A3DD3ACPMVDVCA	A3FQ8I38XT2B4Z	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	A2U20XXN0OB88E	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7
136	AHOU3VA400IOT	Mon Nov 15 10:30:38 EST 2010	Mon Nov 15 10:32:10 EST 2010	1289835038000	1289835130000	92	Raeford	United States	67.238.166.116	yes	34	4	2	136	1	2	4	3	3	2	1	4	2	1	4	3	1	2	4	3	2	1	3	4	541	542	543	ctrl	544	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	A2U20XXN0OB88E	A2U20XXN0OB88E	A172X4W90UOST1	A3DD3ACPMVDVCA	A3FQ8I38XT2B4Z	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	A2U20XXN0OB88E	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7
136	AW468BGG4HUVN	Thu Nov 18 16:35:07 EST 2010	Thu Nov 18 16:36:19 EST 2010	1290116107000	1290116179000	72	Arlington	United States	96.255.14.183	N/A		4	2	136	2	4	1	3	3	4	1	2	2	4	1	3	2	1	3	4	1	4	3	2	541	542	543	ctrl	544	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	A2U20XXN0OB88E	A2U20XXN0OB88E	A172X4W90UOST1	A3DD3ACPMVDVCA	A3FQ8I38XT2B4Z	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	A2U20XXN0OB88E	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7
137	A1SU7I1HF5DV2T	Sun Nov 14 23:24:38 EST 2010	Sun Nov 14 23:33:04 EST 2010	1289795078000	1289795584000	506	Braham	United States	75.168.222.52	N/A		5	4	137	1	4	2	3	3	1	4	2	1	4	2	3	1	4	2	3	3	2	2	1	545	546	547	548	ctrl	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	neg1	neg2	neg3	pos1
137	A27R50DXNA34P4	Wed Nov 17 10:50:38 EST 2010	Wed Nov 17 10:54:56 EST 2010	1290009038000	1290009296000	258	N/A	United States	24.74.197.205	N/A		5	4	137	1	3	4	2	4	2	3	1	1	4	2	3	2	4	1	3	3	2	2	1	545	546	547	548	ctrl	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	neg1	neg2	neg3	pos1
137	A2LV5QYHH24OMY	Sat Nov 13 16:29:19 EST 2010	Sat Nov 13 16:32:26 EST 2010	1289683759000	1289683946000	187	Dallas	United States	64.134.11.112	N/A		5	4	137	1	2	4	3	4	1	3	2	1	4	2	3	2	4	1	3	4	2	2	1	545	546	547	548	ctrl	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	neg1	neg2	neg3	pos1
137	A3MOLID4MAQMBX	Sun Nov 14 20:44:32 EST 2010	Sun Nov 14 20:47:44 EST 2010	1289785472000	1289785664000	192	Houston	United States	98.197.69.40	N/A		5	4	137	3	4	4	2	4	1	4	1	1	4	3	4	1	4	2	4	4	3	3	1	545	546	547	548	ctrl	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	neg1	neg2	neg3	pos1
137	AW468BGG4HUVN	Sun Nov 14 20:08:52 EST 2010	Sun Nov 14 20:12:17 EST 2010	1289783332000	1289783537000	205	Arlington	United States	96.255.14.183	N/A		5	4	137	1	3	4	2	4	1	3	2	2	4	1	3	1	4	2	3	4	2	2	1	545	546	547	548	ctrl	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A172X4W90UOST1	A3FQ8I38XT2B4Z	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	neg1	neg2	neg3	pos1
138	A24O5BUSJMOV9P	Sat Nov 13 17:23:52 EST 2010	Sat Nov 13 17:36:24 EST 2010	1289687032000	1289687784000	752	Minneapolis	United States	24.131.188.213	yes	47	3	4	138	3	4	1	2	1	4	2	3	4	4	4	1	4	3	2	1	3	4	2	1	549	550	ctrl	551	552	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	neg1	neg2	neg3	pos1	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A143BVGOUF83JE	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA
138	A2HYC64S7RMP7R	Wed Nov 17 18:17:01 EST 2010	Wed Nov 17 18:20:03 EST 2010	1290035821000	1290036003000	182	Milwaukee	United States	24.209.191.209	N/A		3	4	138	3	4	2	1	1	3	2	4	4	4	4	1	N/A	1	4	2	2	4	1	1	549	550	ctrl	551	552	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	neg1	neg2	neg3	pos1	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A143BVGOUF83JE	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA
138	A2Z4V3OEGVKX6I	Fri Nov 12 14:27:27 EST 2010	Fri Nov 12 14:31:12 EST 2010	1289590047000	1289590272000	225	Warwick	United States	68.197.60.110	N/A		3	4	138	3	4	2	1	2	3	1	4	2	4	3	1	3	2	4	1	3	4	2	1	549	550	ctrl	551	552	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	neg1	neg2	neg3	pos1	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A143BVGOUF83JE	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA
138	AOVB3KCIIJLRJ	Sat Nov 13 08:46:37 EST 2010	Sat Nov 13 08:51:28 EST 2010	1289655997000	1289656288000	291	Darlington	United States	71.76.47.148	yes	33	3	4	138	3	4	2	1	1	3	2	4	3	3	4	1	3	2	3	1	3	4	2	1	549	550	ctrl	551	552	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	neg1	neg2	neg3	pos1	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A143BVGOUF83JE	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA
138	AW468BGG4HUVN	Sun Nov 14 21:02:20 EST 2010	Sun Nov 14 21:08:41 EST 2010	1289786540000	1289786921000	381	Arlington	United States	96.255.14.183	N/A		3	4	138	1	4	2	3	2	3	1	4	2	3	4	1	4	1	N/A	2	3	4	2	1	549	550	ctrl	551	552	ALRGHXUNH1UV7	A172X4W90UOST1	A3FQ8I38XT2B4Z	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	ALRGHXUNH1UV7	A3FQ8I38XT2B4Z	A172X4W90UOST1	neg1	neg2	neg3	pos1	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A143BVGOUF83JE	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA
139	A1W46ZZMEAMULQ	Tue Nov 09 09:22:06 EST 2010	Tue Nov 09 09:24:53 EST 2010	1289312526000	1289312693000	167	Sylva	United States	24.246.167.205	yes	28	5	2	139	4	3	1	2	1	3	4	2	2	1	4	3	3	1	4	2	3	1	3	2	553	554	555	556	ctrl	A143BVGOUF83JE	A2YFC3L62FKZFR	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2YFC3L62FKZFR	A8V7WA74IOHZ9	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A8V7WA74IOHZ9	neg1	pos1	neg2	neg3
139	A1WUQTQI6WKIRT	Mon Nov 08 18:46:08 EST 2010	Mon Nov 08 19:01:31 EST 2010	1289259968000	1289260891000	923	Ypsilanti	United States	68.61.154.108	N/A		5	2	139	1	2	2	4	1	3	4	2	1	3	2	4	1	3	2	4	4	1	4	4	553	554	555	556	ctrl	A143BVGOUF83JE	A2YFC3L62FKZFR	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2YFC3L62FKZFR	A8V7WA74IOHZ9	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A8V7WA74IOHZ9	neg1	pos1	neg2	neg3
139	A2HYC64S7RMP7R	Sun Nov 14 12:31:38 EST 2010	Sun Nov 14 12:36:11 EST 2010	1289755898000	1289756171000	273	Milwaukee	United States	24.209.191.209	N/A		5	2	139	3	4	1	2	2	N/A	3	1	2	1	3	4	4	1	2	3	4	1	4	2	553	554	555	556	ctrl	A143BVGOUF83JE	A2YFC3L62FKZFR	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2YFC3L62FKZFR	A8V7WA74IOHZ9	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A8V7WA74IOHZ9	neg1	pos1	neg2	neg3
139	A3MOLID4MAQMBX	Tue Nov 09 18:56:21 EST 2010	Tue Nov 09 18:59:45 EST 2010	1289346981000	1289347185000	204	Houston	United States	98.197.69.40	N/A		5	2	139	1	3	2	4	1	3	2	3	1	2	3	4	1	2	2	3	4	1	4	3	553	554	555	556	ctrl	A143BVGOUF83JE	A2YFC3L62FKZFR	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A8V7WA74IOHZ9	A2YFC3L62FKZFR	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2YFC3L62FKZFR	A8V7WA74IOHZ9	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2YFC3L62FKZFR	A8V7WA74IOHZ9	neg1	pos1	neg2	neg3
